Label,cleaned_review_text,count_positive_words,count_negative_words,contain_no,contain_not,contain_exclamation,log_review_length,emotion_label,sentiment_score
1,nice printing quality,1,0,0,0,0,3.044522437723423,2,0.6
1,great feature great battery life great size,3,0,0,0,0,3.7612001156935624,0,0.8000000000000002
0,can only use either black or color cartridge at one time,0,0,0,0,0,4.02535169073515,0,-0.08333333333333333
0,no auto keylock can only text message other voicestream phone,0,0,1,0,0,4.110873864173311,2,-0.0625
0,steering be too hard the light construction make for flimsy feeling,0,2,0,0,0,4.204692619390966,2,0.05416666666666667
0,bad reception volume suck battery die quick,0,3,0,0,0,3.7612001156935624,0,-0.18333333333333326
1,cheap nice style work well,3,1,0,0,0,3.258096538021482,0,0.5
0,do not buy this phone if you think you might lose it,0,1,0,1,0,3.9512437185814275,0,0.0
0,everything !,0,0,0,0,1,2.4849066497880004,2,0.0
0,need an extended battery see review,0,0,0,0,0,3.5553480614894135,0,0.0
0,very light weight !,0,0,0,0,1,2.9444389791664403,1,0.65
0,volume be too low need more memory need long talk time need mah,0,0,0,0,0,4.143134726391533,1,0.15
0,battery come off phone ! accessory be somewhat expensive and hard to find,0,2,0,0,1,4.290459441148391,0,-0.39583333333333337
1,great for enlargement !,1,0,0,0,1,3.1354942159291497,2,1.0
1,narrow enough to fit through door,1,0,0,0,0,3.4965075614664802,2,0.06666666666666667
0,poor low light picture,0,1,0,0,0,3.091042453358316,2,0.0
1,very small light weight durable reliable flashy,3,0,0,0,0,3.8501476017100584,1,-0.14166666666666666
0,it die ! help !,0,1,0,0,1,2.70805020110221,0,0.0
1,design excellent voice quality great fm stereo presence of most basic feature,2,0,0,0,0,4.343805421853684,1,0.575
0,never work ! mail it to kodak !,1,0,0,0,1,3.4339872044851463,1,0.0
0,poor battery life nonstandard battery low picture memory low quality picture,0,1,0,0,0,4.330733340286331,0,-0.13333333333333333
0,do not come with case and ac,0,0,0,1,0,3.332204510175204,0,0.0
1,sharp natural color picture really like the level optical zoom,2,0,0,0,0,4.127134385045092,1,0.05833333333333334
0,keep revert to default picture mode hq each time cameram be turn off,0,1,0,0,0,4.219507705176107,0,0.0
1,great quality sturdy design,2,0,0,0,0,3.295836866004329,1,0.8
0,I have to buy a large case because it be a large camera !,0,0,0,0,1,4.04305126783455,0,0.24107142857142855
1,size quick startup mp,0,0,0,0,0,3.044522437723423,2,0.3333333333333333
0,overexposed pic,0,0,0,0,0,2.70805020110221,2,0.0
1,very user friendly nice size nice software easy setup,4,0,0,0,0,3.970291913552122,1,0.4416666666666666
0,the cost,0,0,0,0,0,2.0794415416798357,2,0.0
1,small stylish easy to use crystal clear !,3,0,0,0,1,3.713572066704308,2,0.20208333333333334
1,high resolution pic great for print,1,0,0,0,0,3.5553480614894135,2,0.48000000000000004
0,antenna not many option text message,0,0,0,1,0,3.58351893845611,1,-0.25
1,very cheap and easy to find at store do it all,1,1,0,0,0,3.828641396489095,1,0.4766666666666667
0,so cute I be go to be mad with the first scratch,1,2,0,0,0,3.871201010907891,0,0.041666666666666664
1,ton of memory for take photo decent software package fast download,2,0,0,0,0,4.189654742026425,1,0.18333333333333335
1,easy to use software amp amp hardware,1,0,0,0,0,3.6109179126442243,2,0.43333333333333335
0,bad battery life,0,1,0,0,0,2.772588722239781,0,-0.6999999999999998
0,top loading paper feed,1,0,0,0,0,3.091042453358316,1,0.5
0,cpu speed slow large sized phone screen get dirty easily,0,2,0,0,0,4.02535169073515,0,-0.0630952380952381
0,some useless feature expensive extra,0,2,0,0,0,3.58351893845611,1,-0.3333333333333333
0,no upgradeable memory very poor software suite use proprietary music format not mp,1,2,1,1,0,4.406719247264253,1,-0.52
1,feature price relative ease of use,1,0,0,0,0,3.5263605246161616,1,0.0
0,some internal part noise,0,1,0,0,0,3.1780538303479458,0,0.0
0,pause when focus playback picture slow charge,0,1,0,0,0,3.8066624897703196,1,-0.30000000000000004
0,view finder do not always come on,0,0,0,1,0,3.4965075614664802,2,0.0
0,can be slow to print setup may take over an hour to install and register software,0,1,0,0,0,4.394449154672439,1,-0.30000000000000004
1,lot of feature hour of fun,1,0,0,0,0,3.258096538021482,1,0.3
1,light inexpensieve recurrent alarm feature wap,0,1,0,0,0,3.828641396489095,1,0.4
0,none notice by this novice,0,0,0,0,0,3.258096538021482,2,0.0
0,toner be expensive,0,1,0,0,0,2.8903717578961645,2,-0.5
1,compact cost effective excellent quality and resolution,3,0,0,0,0,4.007333185232471,1,0.8
0,slow bit of an ink monster !,0,2,0,0,1,3.332204510175204,0,-0.37500000000000006
1,amazing picture easy and fast picture transfer good flash,4,0,0,0,0,4.04305126783455,1,0.48333333333333334
1,size clarity of voice from speakerphone crisp color screen,2,0,0,0,0,4.060443010546419,2,0.25
1,a speaker phone for alltel customer other nice idea,1,0,0,0,0,3.9318256327243257,1,0.2375
1,sleek design attractive color and graphic lightweight fairly user friendly bluetooth,4,0,0,0,0,4.430816798843313,1,0.46875
0,multiple phone number require multiple entire in phone book,0,0,0,0,0,4.07753744390572,2,0.0
1,instant easy playback email great zoom,2,0,0,0,0,3.6375861597263857,2,0.41111111111111115
1,inexpensive bright blue display samsung quality,2,0,0,0,0,3.8501476017100584,2,0.35000000000000003
0,battery die quickly at work movie mall hospital,1,1,0,0,0,3.8501476017100584,0,0.3333333333333333
1,small clam she will call clarity xrtt capable midi sound polyphonic web enable,2,0,0,0,0,4.356708826689592,1,0.11666666666666668
1,color screen be great download be fun battery life be very good phone be light,3,0,0,0,0,4.356708826689592,1,0.6024999999999999
1,size style vibrate mode battery life,0,1,0,0,0,3.58351893845611,0,0.0
1,pic quality smart medium price,1,0,0,0,0,3.4011973816621555,2,0.21428571428571427
1,affordable good quality good for project etc,3,0,0,0,0,3.784189633918261,1,0.7
1,outstanding call quality small convenient size lot of feature,2,0,0,0,0,4.110873864173311,1,0.125
1,view finder download to a computer,0,0,0,0,0,3.5263605246161616,2,0.0
1,this be a great camera,1,0,0,0,0,3.091042453358316,2,0.8
1,infrared feature nice design nice ergonomic nice class,3,0,0,0,0,3.9889840465642745,1,0.6
0,no auto focus no zoom only focus setting suck up battery,0,1,1,0,0,4.02535169073515,0,0.0
0,not worth the money,1,0,0,1,0,2.9444389791664403,1,-0.15
0,very weak signal do not work well indoor,2,1,0,1,0,3.6888794541139363,2,-0.48750000000000004
0,I wish that it be a tad fast when print photo,1,0,0,0,0,3.8066624897703196,2,0.2
1,text message up to hour and minute talk time,0,0,0,0,0,3.784189633918261,1,0.0
0,ink run out quick,0,0,0,0,0,2.833213344056216,2,0.3333333333333333
0,titanium case sturdy keypad load feature,1,0,0,0,0,3.6888794541139363,0,0.0
1,a len that rotate light weight scene mode to select from,0,0,0,0,0,4.02535169073515,1,0.4
1,low price superb color six color ink cheap and easy to operate,2,1,0,0,0,4.127134385045092,2,0.4583333333333333
1,sharp text average speed easy to use and affordable,3,0,0,0,0,3.9318256327243257,2,0.05277777777777778
1,cost,0,0,0,0,0,1.3862943611198906,2,0.0
0,name brand ink cartridge be expensive,0,1,0,0,0,3.6109179126442243,0,-0.5
1,inexpensive compact and look cool,3,0,0,0,0,3.4965075614664802,1,0.35
1,fun to play with excellent mp player good digital video,3,0,0,0,0,4.007333185232471,1,0.5
1,easy to use amp clear great picture !,3,0,0,0,1,3.6109179126442243,2,0.5111111111111111
1,price reception and call quality simple phone candy bar,0,0,0,0,0,4.007333185232471,2,0.0
1,capture great photo many feature,1,0,0,0,0,3.4657359027997265,2,0.65
1,sleek small color light polyphonic ring game,1,0,0,0,0,3.784189633918261,2,-0.08333333333333333
1,affordable amp easy to use I still recommend two year later,3,0,0,0,0,4.07753744390572,1,0.21666666666666667
0,photo tray break easily,0,1,0,0,0,3.1354942159291497,1,0.43333333333333335
0,download memory stick a little slow,0,1,0,0,0,3.5553480614894135,2,-0.24375000000000002
1,amazing picture the battery never run out lot of option,1,0,0,0,0,4.007333185232471,0,0.6000000000000001
0,some photo have red eye do not come with carry case,0,0,0,1,0,3.9318256327243257,0,0.0
0,pricey the the lower price model do just as well,1,1,0,0,0,3.871201010907891,0,0.0
1,price quality basically everything,0,0,0,0,0,3.5263605246161616,2,0.0
1,very easy to use portable fast awesome !,4,0,0,0,1,3.6888794541139363,1,0.5877777777777778
1,great picture load of feature cost only power to take picture !,1,0,0,0,1,4.143134726391533,1,0.4
1,nice color screen get it now very light ring tone sleek,2,0,0,0,0,4.007333185232471,1,0.56
0,so so software low resolution,0,0,0,0,0,3.367295829986474,2,0.0
1,excellent reception and battery life,1,0,0,0,0,3.58351893845611,1,1.0
1,handsfree speakerphone quick charge battery and long standby time,0,0,0,0,0,4.174387269895637,2,0.14166666666666666
1,easy to use light weight,1,0,0,0,0,3.1780538303479458,1,0.4166666666666667
0,have not find any yet,0,0,0,1,0,3.044522437723423,2,0.0
1,  mega pixel,0,0,0,0,0,2.4849066497880004,2,0.0
0,slightly heavy large than other phone low battery life,0,0,0,0,0,3.9889840465642745,0,-0.027678571428571434
1,fast usb connection can take amp quot fast amp quot move photo instant delete,2,0,0,0,0,4.343805421853684,2,0.13333333333333333
1,perfect for point and shoot and quality too,1,0,0,0,0,3.7612001156935624,1,1.0
1,rubber lining grip speakerphone outside display,0,0,0,0,0,3.8501476017100584,2,0.0
0,battery life be short not as good of resolution as the high price camera,1,0,0,1,0,4.276666119016055,1,0.2866666666666667
1,good resolution and print quality,1,0,0,0,0,3.4965075614664802,1,0.7
1,people think you be a big shot with this luxury baby item,1,0,0,0,0,4.04305126783455,1,0.0
1,take sharp crisp digital photograph unmatched by any other digital camera,3,0,0,0,0,4.290459441148391,2,0.0
0,proprietary battery,0,1,0,0,0,2.9444389791664403,0,0.0
1,the pro for this phone be that it be very compact,1,0,0,0,0,3.8918202981106265,1,0.2
0,not too many ring type and more storage of number,0,0,0,1,0,3.8918202981106265,2,0.5
1,long battery life extremely good product design,1,0,0,0,0,3.8501476017100584,1,0.32499999999999996
0,none that I know,0,0,0,0,0,2.772588722239781,2,0.0
0,battery life !,0,0,0,0,1,2.6390573296152584,0,0.0
1,solidly build functional phone with some nice feature,1,0,0,0,0,3.970291913552122,1,0.3
0,cord short out,0,0,0,0,0,2.6390573296152584,2,0.0
0,loud sound when paper be enter printer cheap plastic sound when close scanner,0,2,0,0,0,4.343805421853684,0,0.325
1,easy to use long battery life very high image quality large lcd screen,1,0,0,0,0,4.248495242049359,0,0.20140476190476192
1,reasonable price user friendly camera,2,0,0,0,0,3.6109179126442243,1,0.2875
0,on the large side horrible sprint customer service,0,1,0,0,0,3.912023005428146,0,-0.39285714285714285
1,great for texting if you be into that,1,0,0,0,0,3.6109179126442243,2,0.8
0,no lense cover,0,0,1,0,0,2.6390573296152584,1,0.0
1,ease of use quality and quiet operation,2,0,0,0,0,3.6635616461296463,1,0.0
1,convenient easy to use,2,0,0,0,0,3.091042453358316,1,0.43333333333333335
1,high quality professional feature,0,0,0,0,0,3.4965075614664802,1,0.13
0,no adapter camera case etc,0,0,1,0,0,3.258096538021482,0,0.0
1,small size easy to upload photo,1,0,0,0,0,3.4339872044851463,0,0.09166666666666667
0,battery life camera,0,0,0,0,0,2.9444389791664403,0,0.0
1,clean sharp image full featured compact design image portability,3,0,0,0,0,4.1588830833596715,1,0.19722222222222222
0,short battery life when download,0,0,0,0,0,3.4657359027997265,0,0.0
0,tempermental with ac adapter picky about light condition,0,1,0,0,0,4.02535169073515,2,0.4
0,volume do not get loud enough,1,1,0,1,0,3.367295829986474,2,0.05
1,light easy open amp amp close durable nice looking convenient,4,0,0,0,0,4.110873864173311,1,0.35833333333333334
1,great photo ! very good on color project,2,0,0,0,1,3.6888794541139363,1,0.955
1,quality of print be quite dramatic if use with the right paper sleek industrial design,2,0,0,0,0,4.454347296253507,1,-0.07380952380952382
0,no macro mode,0,0,1,0,0,2.5649493574615367,2,0.0
0,focus can be a little finiky in poor light condition,0,1,0,0,0,3.9512437185814275,1,-0.0625
1,stand by time increase well text message on the fly ptt group size,1,0,0,0,0,4.189654742026425,1,0.8
1,it be flat small but somewhat heavy,0,0,0,0,0,3.5553480614894135,0,-0.15833333333333335
1,lightweight clear sound trimode lot of feature,1,0,0,0,0,3.828641396489095,1,0.25
1,light weight voice dialing vibrate active ir port easy to use more !,1,1,0,0,1,4.219507705176107,1,0.33125000000000004
1,see above,0,0,0,0,0,2.1972245773362196,2,0.0
1,cheap and run economically,0,1,0,0,0,3.258096538021482,0,0.35
0,memory stick durability flash temp too blue even after fix,0,0,0,0,0,4.060443010546419,1,0.0
1,awesome print quality price and speed,1,0,0,0,0,3.6109179126442243,2,1.0
0,battery life serial connection no optical zoom,0,0,1,0,0,3.828641396489095,0,0.0
1,extremely small and light bright color screen full feature great sound quality and battery life,2,0,0,0,0,4.553876891600541,0,0.39999999999999997
1,great life for the starter cartridge how about the full one just get ready to find out !,2,0,0,0,1,4.477336814478207,1,0.4666666666666666
1,usr friendly and good quality,2,0,0,0,0,3.367295829986474,1,0.5375
0,expensive ink slowish printing complicated setup,0,2,0,0,0,3.871201010907891,0,-0.5
1,price very small auto answer end call with flip well make easy to read understand manual,2,0,0,0,0,4.477336814478207,2,0.05416666666666667
1,excellent keypad voice activate dialing battery life voice memo,1,0,0,0,0,4.143134726391533,1,1.0
1,produce the good among digital photo of the same resolution take by other digital camera,1,0,0,0,0,4.477336814478207,1,0.11499999999999999
1,portable and easy to use,2,0,0,0,0,3.1780538303479458,1,0.43333333333333335
1,small size megapixel metal body aiaf focus system cf memory user friendly,1,0,0,0,0,4.290459441148391,1,0.0625
0,static be occasionally a problem,0,2,0,0,0,3.4657359027997265,0,0.25
0,battery life not as advertise,0,0,0,1,0,3.367295829986474,0,0.0
1,small lightweight wonderful resolution and color full of feature and option,1,0,0,0,0,4.31748811353631,1,0.3666666666666667
1,lightweight yet durable many nice feature and excellent battery life !,3,0,0,0,1,4.248495242049359,1,0.7000000000000001
1,lightweight solid large phonebook voice activation small size neat feature see review,2,0,0,0,0,4.442651256490317,1,-0.01190476190476191
1,decent speed and color for the price,1,0,0,0,0,3.58351893845611,1,0.16666666666666666
0,no fax facility can not do a copy,0,0,1,1,0,3.4965075614664802,0,0.0
1,affordable good quality print when it work individual ink tank,3,1,0,0,0,4.127134385045092,1,0.35
0,pricey need big memory card eat battery,0,1,0,0,0,3.6635616461296463,0,0.0
0,awkward battery compartment bad placement of power button,0,2,0,0,0,4.04305126783455,0,-0.6499999999999999
0,manual lens cap,0,0,0,0,0,2.70805020110221,1,0.0
1,alot,0,0,0,0,0,1.3862943611198906,2,0.0
0,none that I have notice thus far,0,0,0,0,0,3.4657359027997265,2,0.1
0,the antenna be very flimsy menu be fairly hard to learn,1,2,0,0,0,4.007333185232471,1,-0.04583333333333334
0,none we have find,0,0,0,0,0,2.833213344056216,2,0.0
1,ink life hardware reliability,0,0,0,0,0,3.367295829986474,1,0.0
1,compact light good sound many feature voice recognition ! nice,3,0,0,0,1,4.127134385045092,1,0.545
0,buy disk expensive,0,1,0,0,0,2.8903717578961645,2,-0.5
0,would recommend have a flash for the camera,1,0,0,0,0,3.7612001156935624,1,0.0
1,price lcd,0,0,0,0,0,2.1972245773362196,2,0.0
0,its hard to hear sometimes in store depend on what store though,0,1,0,0,0,4.143134726391533,1,-0.2916666666666667
0,photo could be well,1,0,0,0,0,2.9444389791664403,2,0.0
1,colour preview screen small footprint smartmedia amp cf card slot onboard edit ability,0,0,0,0,0,4.454347296253507,2,-0.25
0,scarce hard to get,0,2,0,0,0,2.8903717578961645,0,-0.2916666666666667
0,range,0,0,0,0,0,1.6094379124341003,2,0.0
1,small compact durable stylish,3,0,0,0,0,3.367295829986474,1,0.125
0,noisy cartridge price,0,1,0,0,0,3.044522437723423,0,0.0
1,small size incredibly sturdy external date time caller i d long battery life alarm,2,1,0,0,0,4.406719247264253,0,0.15
1,the good photo,1,0,0,0,0,2.6390573296152584,1,0.7
0,little flimbsey battery power antenna be not stubby,0,0,0,1,0,3.9318256327243257,0,-0.1875
1,price ease of use lightweight great picture fast transfer time,3,0,0,0,0,4.127134385045092,1,0.5
1,great print quality quiet,2,0,0,0,0,3.2188758248682006,2,0.4
0,do not have an ac adapter with it,0,0,0,1,0,3.4965075614664802,2,0.0
1,compact for small space easy to use,2,0,0,0,0,3.5553480614894135,2,0.09166666666666667
1,very good picture quality,1,0,0,0,0,3.2188758248682006,1,0.9099999999999999
0,size connection reliability with xp ink usage and cost,0,0,0,0,0,3.9889840465642745,1,0.0
0,will not work if second printer use through lpt port,1,0,0,1,0,3.9512437185814275,2,0.0
0,short battery life usb do not come with the camera,0,0,0,1,0,3.912023005428146,0,0.0
1,fast reliable easy to use produce excellent result,4,0,0,0,0,3.912023005428146,1,0.5444444444444444
0,drain battery very fast do not take good close up picture,2,1,0,1,0,4.04305126783455,1,0.48
1,ease of use no film easy to use medium,2,0,1,0,0,3.6375861597263857,1,0.43333333333333335
0,somewhat heavy than those cute little phone,1,0,0,0,0,3.7612001156935624,1,0.0375
0,game you can only personalize ring tone by group not individual battery charging,0,0,0,1,0,4.382026634673881,0,-0.13333333333333333
1,all around versatile printer and smart media card input,2,0,0,0,0,4.007333185232471,2,0.21428571428571427
0,have to have lens cap open to view picture on display mode,0,0,0,0,0,4.060443010546419,1,0.0
0,too bulky wheel squeak and stick alot not very easy to open and close !,1,2,0,1,1,4.2626798770413155,2,-0.08333333333333333
0,need rapid shot capability some photo opportunity miss because you need to wait for photo to be store on flash disk before another photo can be take,2,1,0,0,0,4.997212273764115,1,0.0
0,curl of page,0,0,0,0,0,2.4849066497880004,1,0.0
0,paper jam price,0,1,0,0,0,2.70805020110221,1,0.0
0,weak vibrating alert,0,2,0,0,0,2.995732273553991,2,-0.375
1,high quality printing in black and white or color,0,0,0,0,0,3.8918202981106265,1,-0.002222222222222218
1,solid small easy to use,2,0,0,0,0,3.1354942159291497,2,0.061111111111111116
0,lot of defect bad contact list not durable can not change face plate etc etc etc,1,2,0,1,0,4.382026634673881,0,-0.6999999999999998
1,nice styling and feature,1,0,0,0,0,3.1780538303479458,1,0.6
1,small cool look vibrate easy menu use,2,1,0,0,0,3.6109179126442243,2,0.17777777777777778
0,show fingerprint easily cost be relatively high,0,0,0,0,0,3.8501476017100584,1,0.2966666666666667
1,up to picture per memory card no more film develop !,0,0,1,0,1,3.9512437185814275,1,-0.3125
1,it just as good any other out there,1,0,0,0,0,3.5553480614894135,1,0.2875
0,menu be a little dumbe down cheap housing,0,1,0,0,0,3.713572066704308,0,0.018981481481481488
1,canon bjc printer produce clear clean print their rebate policy be reliable,3,0,0,0,0,4.31748811353631,1,0.23333333333333334
0,support quality durability,1,0,0,0,0,3.258096538021482,1,0.0
1,fast printing x print low unit cost,1,0,0,0,0,3.5553480614894135,2,0.1
0,cheesy stylus maximum mb memory capacity,0,1,0,0,0,3.6888794541139363,1,-0.5
0,I do not find any yet,0,0,0,1,0,3.044522437723423,2,0.0
0,ink cartridge expensive,0,1,0,0,0,3.1354942159291497,0,-0.5
1,be recommend highly by many people print well in black and white and in color,2,0,0,0,0,4.343805421853684,1,0.11111111111111112
0,poor microphone quality no game poor battery status notification,0,2,1,0,0,4.1588830833596715,2,-0.20000000000000004
0,bluetooth handwrite recognition memory expansion well just not there yet,1,0,0,1,0,4.276666119016055,2,0.0
1,look cool,1,0,0,0,0,2.1972245773362196,1,0.35
1,record to floppy long zoom mpeg record capability long battery life,1,0,0,0,0,4.204692619390966,2,-0.05
0,high price possibility of sony make the memstick proprietary,0,1,0,0,0,4.0943445622221,1,0.16
0,warm up time be min when turn on,1,0,0,0,0,3.4657359027997265,1,0.6
0,regular battery do not last long,0,0,0,1,0,3.4657359027997265,0,-0.016666666666666666
0,the voice dialing sometimes be a little sluggish but still I like it,1,1,0,0,0,4.219507705176107,0,-0.1875
0,not true stereo speakerphone small screen,0,0,0,1,0,3.713572066704308,1,-0.2125
0,battery casing be fragile,0,1,0,0,0,3.2188758248682006,0,0.0
1,compact size speaker phone,1,0,0,0,0,3.258096538021482,1,0.0
0,not enough feature,1,0,0,1,0,2.8903717578961645,1,0.0
1,great text and color quality,1,0,0,0,0,3.332204510175204,2,0.8
0,abyssmal battery life tiny lcd screen flash take time to charge,0,0,0,0,0,4.143134726391533,0,0.0
1,excellent feature near perfect speakerphone durability battery life standard headset jack,2,0,0,0,0,4.48863636973214,1,0.525
0,ink availability slow on image,0,1,0,0,0,3.4011973816621555,2,-0.30000000000000004
0,look at the hp also great,1,0,0,0,0,3.2188758248682006,2,0.8
0,battery life be short,0,0,0,0,0,3.044522437723423,0,0.0
0,battery guzzling,0,0,0,0,0,2.772588722239781,0,0.0
0,warm up time too long and noisy,1,1,0,0,0,3.4339872044851463,2,0.27499999999999997
0,service quirk phone glitch cause loss of voice to other side,0,2,0,0,0,4.0943445622221,0,-0.125
0,bad lcd battery drainer substandard pic,0,2,0,0,0,3.6635616461296463,0,-0.6999999999999998
1,very good photo quality with premium paper easy to use memory card reader writer excellent price,3,0,0,0,0,4.564348191467836,1,0.7811111111111111
0,great for personal picture taking but not quite enough pixel capacity for the professional,2,0,0,1,0,4.499809670330265,1,0.225
0,battery life be too short heat up noticeably during extended usage,0,0,0,0,0,4.189654742026425,0,0.0
0,ringer ringer ringer not loud enough and crappy selection menu be not straight forward,1,2,0,1,0,4.454347296253507,0,-0.05000000000000001
1,comfort feature do not heat up,1,0,0,1,0,3.4011973816621555,1,0.0
1,more than a typical point and shoot camera megapixel many manual control,0,0,0,0,0,4.276666119016055,0,0.2777777777777778
0,bulkiness,0,1,0,0,0,2.1972245773362196,2,0.0
0,price of the cartridge,0,0,0,0,0,3.091042453358316,0,0.0
0,battery and charge time,0,0,0,0,0,3.1354942159291497,0,0.0
0,drain battery shutter button seem place wrong,0,2,0,0,0,3.8066624897703196,0,-0.5
1,pretty phone a lot of feature as far as make the phone look good,2,0,0,0,0,4.1588830833596715,1,0.3499999999999999
1,excellent color display easy to use small and light,2,0,0,0,0,3.9318256327243257,1,0.39583333333333337
1,color quality and ease of use,1,0,0,0,0,3.367295829986474,1,0.0
0,odd shape if you be not use to it,0,1,0,1,0,3.4965075614664802,1,-0.16666666666666666
0,cheap feel crappy lens cap,0,2,0,0,0,3.258096538021482,1,0.4
0,terrible reception and volume screen freeze setting change when plug into a charger,0,2,0,0,0,4.418840607796598,0,-1.0
0,amber screen clunky directory system screen easily scratch no bluetooth no color,0,2,1,0,0,4.382026634673881,1,0.43333333333333335
0,a little more storage need,0,0,0,0,0,3.258096538021482,2,0.15625
0,short standby battery life unable to d l ringtone or screen saver too small,1,1,0,0,0,4.31748811353631,0,-0.25
1,great zoom with wonderful resolution and sharpness compact size,3,0,0,0,0,4.143134726391533,1,0.9
1,nice text output decent photo output on canon paper,2,0,0,0,0,3.9318256327243257,1,0.3833333333333333
1,look pretty have extra function,1,0,0,0,0,3.4339872044851463,1,0.125
1,superb photo quality strong flash high magnification level,2,0,0,0,0,4.060443010546419,1,0.5311111111111111
1,easy to hold and operate,1,0,0,0,0,3.1780538303479458,2,0.43333333333333335
0,well stock up on a good supply of battery,2,0,0,0,0,3.713572066704308,1,0.7
1,small lightweight durable easy to use,2,0,0,0,0,3.6109179126442243,1,0.09166666666666667
0,all the sh t I get when I finally cave,0,1,0,0,0,3.6375861597263857,1,0.0
1,ease of use easy to understand,2,0,0,0,0,3.4011973816621555,1,0.43333333333333335
1,easy to fold and transport attractive many reclining option open design allow child to interact,2,0,0,0,0,4.553876891600541,1,0.43333333333333335
0,pricey no lens cover fuzzy zoom picture do I need an mp player on my camera,0,2,1,0,0,4.31748811353631,2,0.0
0,short battery life small stock memory stick,0,0,0,0,0,3.7612001156935624,0,-0.125
0,noisy,0,1,0,0,0,1.6094379124341003,0,0.0
0,it think sheet equal one sheet !,0,0,0,0,1,3.4657359027997265,2,0.0
1,lightweight picture be decent,1,0,0,0,0,3.367295829986474,1,0.16666666666666666
0,require specific ink and only good quality paper,1,0,0,0,0,3.871201010907891,1,0.2333333333333333
1,great reception handy feature small and stylish,3,0,0,0,0,3.8501476017100584,1,0.4125
0,some menu feature be quirky,0,0,0,0,0,3.295836866004329,1,0.0
1,size weight price,0,0,0,0,0,2.833213344056216,1,0.0
0,no voice activate call some sound problem slow at time,0,2,1,0,0,3.9889840465642745,0,0.04999999999999999
1,unbreakable easy to use comfortable sync ability,2,0,0,0,0,3.871201010907891,1,0.4166666666666667
0,useless paper tray,0,1,0,0,0,2.8903717578961645,0,-0.5
1,ease of use over a variety of surface,2,0,0,0,0,3.6109179126442243,1,0.0
1,convenient good quality picture work reliably,4,0,0,0,0,3.8066624897703196,1,0.7
1,a great camera,1,0,0,0,0,2.6390573296152584,2,0.8
1,outstanding image and graphic on photo paper low first cost price tag,1,0,0,0,0,4.23410650459726,1,0.1875
1,very easy assembly accept most infant car seat stylish,2,0,0,0,0,3.9889840465642745,1,0.5211111111111112
0,expensive consumable total up to around year,0,1,0,0,0,3.784189633918261,2,-0.25
0,incapable of color balance properly in low light,1,1,0,0,0,3.871201010907891,1,0.2
0,no usb support short battery life,1,0,1,0,0,3.4965075614664802,0,0.0
1,substantial aluminum construction superb lens full manual strong flash incredible image quality,3,0,0,0,0,4.553876891600541,1,0.6708333333333334
0,not good quality on the photo no storage,1,0,1,1,0,3.6888794541139363,1,-0.35
1,speed quality noise level,0,1,0,0,0,3.2188758248682006,1,0.0
1,compact great first digital camera many extra feature reasonable price,3,0,0,0,0,4.248495242049359,1,0.2916666666666667
0,slow photo processing,0,1,0,0,0,3.044522437723423,2,-0.30000000000000004
1,durability big screen bluetooth infrare to many too list !,0,0,0,0,1,4.060443010546419,1,0.3125
0,no image stabilization,0,0,1,0,0,3.091042453358316,2,0.0
1,outstanding image f series quality,1,0,0,0,0,3.5263605246161616,1,0.5
0,they will not recall this phone for crappiness,0,0,0,1,0,3.828641396489095,2,0.0
1,wonderful interface elegant and easy to use,3,0,0,0,0,3.7612001156935624,1,0.6444444444444445
0,it be slow take the picture,0,1,0,0,0,3.295836866004329,2,-0.30000000000000004
1,excellent printer ! reasonable price,2,0,0,0,1,3.58351893845611,1,0.6
0,can hog large amount of cpu lead to cpu hang time may need to wait for printer to finish medium to complex job on low to mid range computer price be a bit much for some budget,1,2,0,0,0,5.1647859739235145,1,0.02285714285714286
0,accept one cartridge only,0,0,0,0,0,3.2188758248682006,0,0.0
1,good value easy to use good battery life,3,0,0,0,0,3.6888794541139363,1,0.611111111111111
0,ink useage service from brother do not mesh with windows xp etc etc,0,0,0,1,0,4.204692619390966,1,0.0
0,the I will not stay on this be a document problem that should be address,0,1,0,1,0,4.276666119016055,0,0.0
0,large than average in size,0,0,0,0,0,3.258096538021482,2,0.03214285714285714
0,slow and seem to use up black ink quickly,0,1,0,0,0,3.713572066704308,0,-0.04444444444444445
0,price weak flash,0,1,0,0,0,2.772588722239781,2,-0.375
1,affordable great result picture turn out almost perfect,3,0,0,0,0,4.007333185232471,1,0.9
0,face of phone small a little hard to read,0,1,0,0,0,3.713572066704308,0,-0.24305555555555558
0,limit zoom inaccessible memory card serial transfer,0,1,0,0,0,3.9318256327243257,2,0.0
1,very easy to use good quality picture,2,0,0,0,0,3.6109179126442243,1,0.6316666666666666
0,direction for hook up to computer be vague,0,1,0,0,0,3.7376696182833684,0,-0.5
1,look good print great,2,0,0,0,0,3.044522437723423,1,0.75
0,antenna uncomfortable on holster,0,1,0,0,0,3.4657359027997265,0,-0.5
0,bulky and kind of big not as attractive as the other phone out there,1,1,0,1,0,4.219507705176107,1,0.31875
0,not enough time to play with it some fixable compatibility problem with old program,1,1,0,1,0,4.418840607796598,0,0.05
0,not enough resolution for portrait,1,0,0,1,0,3.5263605246161616,2,0.0
1,affordable high quality picture and text fold up paper tray,1,0,0,0,0,4.07753744390572,2,0.16
